,name,condition,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,beanEaten,firstResponseTime,trialTime
0,Model_10,None,8,1,1,7,11,3,1,90,430
1,Model_10,-3,1,7,13,6,8,1,2,87,854
2,Model_10,-1,1,7,8,13,13,6,2,87,1102
3,Model_10,5,1,7,2,1,8,13,1,94,1145
4,Model_10,0,2,1,2,13,1,7,2,89,619
5,Model_10,3,2,1,13,9,2,13,1,85,1055
6,Model_10,-5,13,9,4,13,2,1,2,98,1218
7,Model_10,1,13,9,1,2,4,13,1,85,1107
8,Model_10,0,1,2,2,1,13,9,2,87,1649
9,Model_10,-1,1,2,10,1,2,1,1,83,170
10,Model_10,-1,10,1,1,12,1,2,1,83,855
11,Model_10,-3,1,12,5,13,10,1,2,101,1512
12,Model_10,3,1,12,13,13,5,13,1,87,429
13,Model_10,5,13,13,8,1,1,12,1,86,1118
14,Model_10,-5,8,1,1,13,13,13,2,93,1072
15,Model_10,0,8,1,13,6,1,13,2,85,1669
16,Model_10,-3,8,1,13,13,13,6,2,83,624
17,Model_10,1,8,1,1,7,13,13,1,86,1462
18,Model_10,-5,1,7,13,4,8,1,2,84,691
19,Model_10,3,1,7,4,13,13,4,1,87,1291
20,Model_10,1,4,13,5,1,1,7,1,84,770
21,Model_10,-3,5,1,13,12,4,13,2,84,853
22,Model_10,1,5,1,1,4,13,12,1,87,1652
23,Model_10,-5,1,4,8,1,5,1,2,85,255
24,Model_10,-3,1,4,13,3,8,1,2,83,599
25,Model_10,5,1,4,5,13,13,3,1,85,1111
26,Model_10,5,5,13,13,10,1,4,1,88,1136
27,Model_10,-3,13,10,1,9,5,13,2,84,684
28,Model_10,-1,13,10,5,1,1,9,2,83,1028
29,Model_10,-1,13,10,1,13,5,1,2,86,1382
30,Model_10,3,13,10,7,1,1,13,1,84,1296
31,Model_10,5,7,1,1,2,13,10,1,83,1288
32,Model_10,-3,1,2,12,1,7,1,2,84,440
33,Model_10,0,1,2,13,12,12,1,2,85,1030
34,Model_10,1,1,2,1,1,13,12,1,85,1884
35,Model_10,1,1,1,1,11,1,2,1,86,86
36,Model_10,-5,1,11,13,1,1,1,1,82,875
37,Model_10,-3,13,1,13,4,1,11,2,87,1634
38,Model_10,0,13,1,13,9,13,4,1,86,264
39,Model_10,3,13,9,2,1,13,1,1,84,683
40,Model_10,1,2,1,1,1,13,9,1,86,1652
41,Model_10,1,1,1,7,1,2,1,1,98,98
42,Model_10,-5,7,1,1,7,1,1,1,83,511
43,Model_10,-5,1,7,13,2,7,1,2,82,588
44,Model_10,-1,1,7,8,13,13,2,2,82,1340
45,Model_10,1,1,7,13,4,8,13,1,84,1116
46,Model_10,-5,13,4,5,13,1,7,2,82,838
47,Model_10,3,13,4,13,1,5,13,1,84,1423
48,Model_10,3,13,1,13,10,13,4,1,88,262
49,Model_10,3,13,10,1,1,13,1,1,99,869
50,Model_10,-1,1,1,1,2,13,10,2,83,1801
51,Model_10,-5,1,1,1,12,1,2,1,86,86
52,Model_10,-1,1,12,13,1,1,1,1,84,949
53,Model_10,-1,13,1,13,2,1,12,2,91,1920
54,Model_10,3,13,1,13,6,13,2,1,84,85
55,Model_10,1,13,6,6,1,13,1,1,83,432
56,Model_10,-5,6,1,13,13,13,6,2,86,601
57,Model_10,1,6,1,1,5,13,13,1,84,1641
58,Model_10,1,1,5,13,4,6,1,1,84,773
59,Model_10,-1,13,4,5,13,1,5,2,84,1023
60,Model_10,1,13,4,11,1,5,13,1,90,1464
61,Model_10,0,11,1,13,13,13,4,1,84,428
62,Model_10,0,13,13,1,5,11,1,2,83,1194
63,Model_10,-3,13,13,13,10,1,5,2,88,1465
64,Model_10,-5,13,13,13,4,13,10,1,88,259
65,Model_10,0,13,4,4,13,13,13,2,84,768
66,Model_10,-1,13,4,9,1,4,13,2,86,1481
67,Model_10,-3,13,4,3,1,9,1,2,86,513
68,Model_10,3,13,4,7,13,3,1,1,86,1107
69,Model_10,5,7,13,1,12,13,4,1,89,1290
70,Model_10,5,1,12,13,7,7,13,1,83,597
71,Model_10,-1,13,7,6,1,1,12,2,82,1377
72,Model_10,5,13,7,12,13,6,1,1,83,1109
73,Model_10,1,12,13,11,1,13,7,1,88,615
74,Model_10,1,11,1,1,10,12,13,1,83,1107
75,Model_10,0,1,10,4,13,11,1,1,87,1640
76,Model_10,-1,4,13,1,5,1,10,2,83,427
77,Model_10,-1,4,13,7,1,1,5,2,84,851
78,Model_10,0,4,13,13,10,7,1,1,88,1283
79,Model_10,-1,13,10,1,5,4,13,2,83,951
80,Model_10,3,13,10,13,13,1,5,1,85,1458
81,Model_10,-5,13,13,13,7,13,10,1,85,260
82,Model_10,3,13,7,1,13,13,13,1,84,511
83,Model_10,-3,1,13,4,1,13,7,2,83,1297
84,Model_10,-5,1,13,13,2,4,1,2,84,857
85,Model_10,-3,1,13,1,10,13,2,2,86,1715
86,Model_10,-1,1,13,1,7,1,10,2,87,257
87,Model_10,0,1,13,1,1,1,7,2,82,511
88,Model_10,3,1,13,13,4,1,1,1,83,1040
89,Model_10,1,13,4,11,1,1,13,1,85,1800
90,Model_10,-3,11,1,13,8,13,4,2,87,342
91,Model_10,-3,11,1,12,13,13,8,2,82,511
92,Model_10,-5,11,1,3,13,12,13,2,84,772
93,Model_10,0,11,1,13,3,3,13,1,96,1737
94,Model_10,5,13,3,1,1,11,1,1,87,341
95,Model_10,-5,1,1,13,13,13,3,2,83,850
96,Model_10,-3,1,1,4,1,13,13,2,94,1837
97,Model_10,3,1,1,10,1,4,1,1,83,256
98,Model_10,0,10,1,1,12,1,1,1,83,768
99,Model_10,-3,1,12,5,13,10,1,2,83,1454
100,Model_10,1,1,12,11,13,5,13,1,87,432
101,Model_10,0,11,13,1,1,1,12,1,82,958
102,Model_10,-5,1,1,6,1,11,13,2,83,1464
0,Model_10,-5,12,6,10,11,11,2,1,90,431
1,Model_10,-1,10,11,13,1,12,6,2,88,512
2,Model_10,0,10,11,1,2,13,1,2,86,1108
3,Model_10,5,10,11,13,13,1,2,1,85,1559
4,Model_10,-1,13,13,1,5,10,11,1,87,437
5,Model_10,3,1,5,2,1,13,13,1,84,1715
6,Model_10,-3,2,1,1,8,1,5,2,87,257
7,Model_10,0,2,1,4,13,1,8,1,82,676
8,Model_10,-5,4,13,13,1,2,1,2,99,944
9,Model_10,-1,4,13,1,9,13,1,2,86,1676
10,Model_10,-5,4,13,1,5,1,9,2,86,337
11,Model_10,3,4,13,11,1,1,5,1,82,925
12,Model_10,0,11,1,13,3,4,13,2,91,1617
13,Model_10,1,11,1,13,9,13,3,1,86,335
14,Model_10,3,13,9,1,4,11,1,1,81,841
15,Model_10,3,1,4,1,1,13,9,1,84,1451
16,Model_10,0,1,1,1,10,1,4,1,84,254
17,Model_10,-5,1,10,5,1,1,1,2,82,336
18,Model_10,-3,1,10,13,3,5,1,2,81,849
19,Model_10,3,1,10,1,13,13,3,1,89,1616
20,Model_10,3,1,13,1,2,1,10,1,82,250
21,Model_10,-3,1,2,10,13,1,13,2,83,769
22,Model_10,0,1,2,2,1,10,13,1,84,1689
23,Model_10,-5,2,1,1,9,1,2,1,85,169
24,Model_10,3,1,9,13,2,2,1,1,83,766
25,Model_10,-5,13,2,11,13,1,9,2,84,1191
26,Model_10,0,13,2,1,10,11,13,2,98,1106
27,Model_10,0,13,2,12,1,1,10,1,85,1679
28,Model_10,5,12,1,13,13,13,2,1,86,169
29,Model_10,-5,13,13,2,1,12,1,2,82,843
30,Model_10,-3,13,13,10,13,2,1,2,82,1678
31,Model_10,5,13,13,2,13,10,13,1,86,252
32,Model_10,5,2,13,9,1,13,13,1,83,933
33,Model_10,-3,9,1,13,8,2,13,2,86,1343
34,Model_10,0,9,1,7,13,13,8,1,87,929
35,Model_10,-3,7,13,1,4,9,1,2,86,926
36,Model_10,3,7,13,13,10,1,4,1,81,1258
37,Model_10,0,13,10,1,10,7,13,1,86,755
38,Model_10,1,1,10,9,1,13,10,1,85,1009
