,name,condition,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,beanEaten,firstResponseTime,trialTime
0,Model_5,None,5,13,9,10,12,7,2,90,507
1,Model_5,3,5,13,13,4,9,10,1,89,592
2,Model_5,1,13,4,11,1,5,13,1,86,1535
3,Model_5,-1,11,1,13,8,13,4,2,83,342
4,Model_5,-1,11,1,10,13,13,8,2,82,675
5,Model_5,5,11,1,1,4,10,13,1,82,1104
6,Model_5,0,1,4,13,12,11,1,1,92,1144
7,Model_5,-5,13,12,13,1,1,4,2,81,1270
8,Model_5,0,13,12,1,1,13,1,1,82,923
9,Model_5,-5,1,1,1,6,13,12,2,85,1521
10,Model_5,5,1,1,4,13,1,6,1,84,420
11,Model_5,1,4,13,13,5,1,1,1,83,1265
12,Model_5,-1,13,5,8,1,4,13,2,82,1352
13,Model_5,3,13,5,1,6,8,1,1,81,755
14,Model_5,5,1,6,3,13,13,5,1,83,1095
15,Model_5,-3,3,13,2,1,1,6,2,87,506
16,Model_5,-3,3,13,13,1,2,1,2,82,948
17,Model_5,0,3,13,1,11,13,1,1,82,1855
18,Model_5,-1,1,11,13,13,3,13,1,84,335
19,Model_5,3,13,13,8,1,1,11,1,81,1193
20,Model_5,0,8,1,1,8,13,13,1,90,1441
21,Model_5,-3,1,8,13,7,8,1,2,86,934
22,Model_5,5,1,8,1,1,13,7,1,86,1098
23,Model_5,-5,1,1,1,13,1,8,2,88,429
24,Model_5,-1,1,1,13,13,1,13,1,86,1019
25,Model_5,-3,13,13,13,10,1,1,2,87,1764
26,Model_5,-5,13,13,13,9,13,10,2,84,85
27,Model_5,3,13,13,13,2,13,9,1,81,333
28,Model_5,0,13,2,1,13,13,13,1,83,921
29,Model_5,-5,1,13,1,8,13,2,2,86,1552
30,Model_5,1,1,13,1,1,1,8,1,88,428
31,Model_5,-1,1,1,12,13,1,13,2,81,918
32,Model_5,-5,1,1,6,1,12,13,2,84,1501
33,Model_5,1,1,1,13,1,6,1,1,83,419
34,Model_5,3,13,1,4,13,1,1,1,81,1001
35,Model_5,0,4,13,1,10,13,1,2,84,1777
36,Model_5,1,4,13,1,2,1,10,1,88,517
37,Model_5,-1,1,2,13,9,4,13,2,82,1099
38,Model_5,0,1,2,2,1,13,9,2,94,1643
39,Model_5,3,1,2,8,1,2,1,1,84,168
40,Model_5,3,8,1,1,13,1,2,1,82,676
41,Model_5,-3,1,13,13,12,8,1,2,80,1338
42,Model_5,-3,1,13,13,2,13,12,2,85,852
43,Model_5,-3,1,13,1,10,13,2,2,82,1676
44,Model_5,5,1,13,1,1,1,10,1,84,249
45,Model_5,-3,1,1,10,13,1,13,2,81,788
46,Model_5,-5,1,1,6,1,10,13,2,84,1339
47,Model_5,1,1,1,12,1,6,1,1,81,417
48,Model_5,3,12,1,3,13,1,1,1,84,932
49,Model_5,-3,3,13,1,8,12,1,2,84,1507
50,Model_5,5,3,13,6,1,1,8,1,86,585
51,Model_5,-3,6,1,13,11,3,13,2,85,1000
52,Model_5,5,6,1,1,1,13,11,1,88,1421
53,Model_5,-3,1,1,13,1,6,1,1,84,418
54,Model_5,3,13,1,4,13,1,1,1,81,999
55,Model_5,1,4,13,1,11,13,1,1,91,1791
56,Model_5,1,1,11,11,13,4,13,1,86,421
57,Model_5,-3,11,13,1,1,1,11,2,82,835
58,Model_5,1,11,13,13,12,1,1,1,85,1836
59,Model_5,5,13,12,1,13,11,13,1,84,251
60,Model_5,-5,1,13,13,2,13,12,2,83,839
61,Model_5,-5,1,13,1,8,13,2,2,84,1505
62,Model_5,1,1,13,1,1,1,8,1,86,423
63,Model_5,-5,1,1,8,13,1,13,2,82,587
64,Model_5,-1,1,1,2,1,8,13,2,86,1527
65,Model_5,3,1,1,9,1,2,1,1,87,87
66,Model_5,-1,9,1,1,12,1,1,1,110,712
67,Model_5,0,1,12,2,13,9,1,1,80,1592
68,Model_5,1,2,13,1,3,1,12,1,84,168
69,Model_5,5,1,3,13,8,2,13,1,83,922
70,Model_5,1,13,8,9,13,1,3,1,87,1428
71,Model_5,0,9,13,11,1,13,8,2,86,754
72,Model_5,0,9,13,1,5,11,1,2,85,1177
73,Model_5,-5,9,13,8,1,1,5,2,85,920
74,Model_5,3,9,13,1,10,8,1,1,86,1088
75,Model_5,3,1,10,13,3,9,13,1,85,921
76,Model_5,-3,13,3,8,1,1,10,2,86,1378
77,Model_5,5,13,3,1,6,8,1,1,85,584
78,Model_5,-3,1,6,11,13,13,3,2,86,1004
79,Model_5,0,1,6,6,1,11,13,2,86,1437
80,Model_5,5,1,6,13,9,6,1,1,86,839
81,Model_5,-5,13,9,6,1,1,6,2,86,839
82,Model_5,-1,13,9,1,10,6,1,2,85,1175
83,Model_5,5,13,9,10,1,1,10,1,87,1088
84,Model_5,3,10,1,3,13,13,9,1,84,918
85,Model_5,-1,3,13,1,10,10,1,2,85,1532
86,Model_5,-3,3,13,1,6,1,10,2,82,332
87,Model_5,1,3,13,6,1,1,6,1,81,760
88,Model_5,0,6,1,13,8,3,13,1,85,1253
89,Model_5,3,13,8,1,13,6,1,1,85,1170
90,Model_5,0,1,13,3,1,13,8,2,86,1420
91,Model_5,-5,1,13,12,1,3,1,2,84,760
92,Model_5,-1,1,13,2,13,12,1,2,81,1837
93,Model_5,-3,1,13,3,13,2,13,2,85,85
94,Model_5,3,1,13,9,13,3,13,1,80,164
95,Model_5,3,9,13,1,2,1,13,1,81,673
96,Model_5,-3,1,2,13,1,9,13,2,82,1374
97,Model_5,-3,1,2,13,12,13,1,2,82,924
98,Model_5,-5,1,2,7,1,13,12,2,87,1541
99,Model_5,-3,1,2,12,1,7,1,2,91,465
100,Model_5,1,1,2,13,13,12,1,1,91,1120
101,Model_5,-1,13,13,13,12,1,2,0,86,834
0,Model_5,-1,6,12,10,8,2,6,1,87,835
1,Model_5,-5,10,8,4,13,6,12,2,85,253
2,Model_5,5,10,8,8,1,4,13,1,83,965
3,Model_5,-5,8,1,11,12,10,8,2,81,414
4,Model_5,5,8,1,1,3,11,12,1,81,1157
5,Model_5,1,1,3,13,6,8,1,1,80,739
6,Model_5,5,13,6,11,13,1,3,1,80,1258
7,Model_5,5,11,13,4,1,13,6,1,80,743
8,Model_5,-1,4,1,1,5,11,13,2,80,1493
9,Model_5,3,4,1,3,13,1,5,1,80,577
10,Model_5,0,3,13,13,5,4,1,1,81,1120
11,Model_5,-3,13,5,6,1,3,13,2,92,1311
12,Model_5,5,13,5,1,12,6,1,1,81,971
13,Model_5,-1,1,12,3,13,13,5,2,82,1521
14,Model_5,-5,1,12,8,13,3,13,1,82,257
15,Model_5,-3,8,13,1,2,1,12,1,80,668
16,Model_5,0,1,2,2,1,8,13,1,82,1529
17,Model_5,-5,2,1,1,10,1,2,1,83,168
18,Model_5,3,1,10,13,3,2,1,1,87,853
19,Model_5,-1,13,3,10,1,1,10,2,81,1514
20,Model_5,3,13,3,1,1,10,1,1,82,420
21,Model_5,1,1,1,8,13,13,3,1,81,1178
22,Model_5,1,8,13,13,9,1,1,1,86,1638
23,Model_5,-1,13,9,1,12,8,13,2,88,685
24,Model_5,5,13,9,10,1,1,12,1,84,1263
25,Model_5,-5,10,1,11,13,13,9,2,82,505
26,Model_5,3,10,1,1,7,11,13,1,82,1089
27,Model_5,3,1,7,4,13,10,1,1,98,1276
28,Model_5,1,4,13,5,1,1,7,1,87,758
29,Model_5,-3,5,1,13,12,4,13,2,87,879
30,Model_5,-5,5,1,1,10,13,12,2,82,1175
31,Model_5,0,5,1,11,13,1,10,2,97,1101
32,Model_5,-5,5,1,1,10,11,13,2,89,1093
33,Model_5,-3,5,1,8,13,1,10,2,88,844
34,Model_5,-3,5,1,13,6,8,13,2,84,1015
35,Model_5,-3,5,1,10,13,13,6,2,86,837
36,Model_5,1,5,1,1,4,10,13,1,85,1501
37,Model_5,-1,1,4,12,1,5,1,1,81,586
38,Model_5,3,12,1,9,13,1,4,1,81,1176
39,Model_5,5,9,13,1,10,12,1,1,91,1258
40,Model_5,3,1,10,13,3,9,13,1,86,921
41,Model_5,-5,13,3,12,13,1,10,2,86,1173
42,Model_5,5,13,3,1,8,12,13,1,85,921
43,Model_5,5,1,8,1,13,13,3,1,87,1435
44,Model_5,3,1,13,2,1,1,8,1,85,420
45,Model_5,-5,2,1,12,13,1,13,2,81,922
46,Model_5,0,2,1,1,2,12,13,2,85,1899
47,Model_5,-1,2,1,1,3,1,2,2,85,85
48,Model_5,3,2,1,1,11,1,3,1,81,248
49,Model_5,-1,1,11,13,1,2,1,1,81,922
50,Model_5,-5,13,1,13,6,1,11,2,86,1424
51,Model_5,1,13,1,13,13,13,6,1,87,423
52,Model_5,0,13,13,1,1,13,1,2,81,1002
53,Model_5,-3,13,13,13,10,1,1,2,85,1758
54,Model_5,5,13,13,13,2,13,10,1,86,258
55,Model_5,5,13,2,1,9,13,13,1,81,927
56,Model_5,-3,1,9,8,13,13,2,2,83,1430
57,Model_5,5,1,9,13,2,8,13,1,85,925
58,Model_5,-3,13,2,13,13,1,9,2,83,1345
59,Model_5,0,13,2,1,13,13,13,1,85,922
60,Model_5,-3,1,13,1,10,13,2,2,82,1676
61,Model_5,3,1,13,1,1,1,10,1,86,254
62,Model_5,-1,1,1,12,13,1,13,2,82,924
63,Model_5,-1,1,1,2,1,12,13,2,91,1896
64,Model_5,0,1,1,8,1,2,1,1,86,86
65,Model_5,-1,8,1,1,8,1,1,1,81,621
66,Model_5,0,1,8,13,10,8,1,2,81,1176
67,Model_5,5,1,8,3,1,13,10,1,89,1191
68,Model_5,3,3,1,8,13,1,8,1,87,758
69,Model_5,-3,8,13,13,5,3,1,2,86,1205
70,Model_5,0,8,13,4,1,13,5,1,81,1088
71,Model_5,0,4,1,13,2,8,13,2,86,1529
72,Model_5,1,4,1,13,13,13,2,1,85,937
73,Model_5,-5,13,13,8,13,4,1,2,82,1521
74,Model_5,-3,13,13,2,13,8,13,1,88,439
75,Model_5,5,2,13,9,1,13,13,1,88,949
76,Model_5,-5,9,1,13,10,2,13,2,82,1268
77,Model_5,1,9,1,2,13,13,10,1,83,1169
78,Model_5,1,2,13,1,13,9,1,1,88,1758
79,Model_5,3,1,13,10,13,2,13,1,89,89
