,name,condition,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,beanEaten,firstResponseTime,trialTime
0,Model_15,None,3,11,4,4,12,8,1,87,1029
1,Model_15,-1,4,4,8,13,3,11,2,87,622
2,Model_15,1,4,4,13,4,8,13,1,81,1134
3,Model_15,-3,13,4,1,7,4,4,2,84,518
4,Model_15,0,13,4,10,13,1,7,1,83,1284
5,Model_15,-5,10,13,9,1,13,4,2,79,587
6,Model_15,3,10,13,1,9,9,1,1,83,1105
7,Model_15,5,1,9,4,1,10,13,1,94,1121
8,Model_15,5,4,1,13,13,1,9,1,103,984
9,Model_15,-1,13,13,12,13,4,1,2,88,1752
10,Model_15,-3,13,13,1,13,12,13,1,90,90
11,Model_15,-1,1,13,13,2,13,13,2,82,936
12,Model_15,-1,1,13,1,12,13,2,2,88,1928
13,Model_15,-5,1,13,1,2,1,12,1,87,87
14,Model_15,1,1,2,13,13,1,13,1,83,938
15,Model_15,-3,13,13,13,10,1,2,2,86,1704
16,Model_15,-5,13,13,13,3,13,10,1,83,254
17,Model_15,0,13,3,2,13,13,13,1,82,863
18,Model_15,0,2,13,1,12,13,3,2,83,1779
19,Model_15,-5,2,13,1,3,1,12,1,84,168
20,Model_15,3,1,3,13,10,2,13,1,84,934
21,Model_15,3,13,10,13,13,1,3,1,85,1616
22,Model_15,5,13,13,13,1,13,10,1,83,252
23,Model_15,-5,13,1,4,13,13,13,2,83,766
24,Model_15,-3,13,1,10,1,4,13,2,84,1527
25,Model_15,0,13,1,6,1,10,1,1,84,256
26,Model_15,-5,6,1,13,10,13,1,1,83,592
27,Model_15,-1,13,10,1,11,6,1,2,86,1271
28,Model_15,1,13,10,5,1,1,11,1,82,1114
29,Model_15,-5,5,1,4,13,13,10,2,86,1016
30,Model_15,1,5,1,13,8,4,13,1,86,1103
31,Model_15,3,13,8,11,13,5,1,1,88,1278
32,Model_15,0,11,13,13,1,13,8,1,82,591
33,Model_15,3,13,1,1,6,11,13,1,82,1182
34,Model_15,-1,1,6,9,13,13,1,2,96,1365
35,Model_15,0,1,6,13,2,9,13,2,85,1288
36,Model_15,-5,1,6,13,13,13,2,2,85,934
37,Model_15,5,1,6,1,1,13,13,1,88,1613
38,Model_15,5,1,1,4,13,1,6,1,85,427
39,Model_15,5,4,13,13,9,1,1,1,84,1295
40,Model_15,3,13,9,8,1,4,13,1,108,1128
41,Model_15,1,8,1,3,13,13,9,1,83,1100
42,Model_15,-1,3,13,13,12,8,1,2,86,1355
43,Model_15,-1,3,13,13,1,13,12,2,86,930
44,Model_15,-5,3,13,1,6,13,1,2,86,1439
45,Model_15,1,3,13,6,1,1,6,1,86,765
46,Model_15,-5,6,1,13,13,3,13,2,85,849
47,Model_15,-3,6,1,1,9,13,13,2,90,1365
48,Model_15,0,6,1,10,13,1,9,2,86,1100
49,Model_15,-5,6,1,1,11,10,13,2,84,931
50,Model_15,-1,6,1,13,13,1,11,2,83,1185
51,Model_15,1,6,1,1,5,13,13,1,82,1609
52,Model_15,-5,1,5,12,1,6,1,2,87,514
53,Model_15,-3,1,5,13,12,12,1,2,85,1015
54,Model_15,-1,1,5,6,1,13,12,2,87,1526
55,Model_15,-1,1,5,13,2,6,1,2,85,674
56,Model_15,0,1,5,9,13,13,2,1,87,1268
57,Model_15,3,9,13,13,12,1,5,1,88,1355
58,Model_15,-3,13,12,3,13,9,13,1,87,427
59,Model_15,-3,3,13,13,4,13,12,2,83,678
60,Model_15,-3,3,13,1,8,13,4,2,86,1356
61,Model_15,0,3,13,1,1,1,8,2,86,592
62,Model_15,0,3,13,13,3,1,1,1,87,1185
63,Model_15,-3,13,3,8,1,3,13,2,86,1487
64,Model_15,0,13,3,1,1,8,1,1,96,605
65,Model_15,1,1,1,8,13,13,3,1,85,1194
66,Model_15,1,8,13,13,9,1,1,1,88,1613
67,Model_15,-1,13,9,1,12,8,13,2,87,679
68,Model_15,5,13,9,10,1,1,12,1,86,1273
69,Model_15,1,10,1,5,13,13,9,1,87,935
70,Model_15,-1,5,13,1,8,10,1,2,86,1358
71,Model_15,5,5,13,8,1,1,8,1,89,767
72,Model_15,1,8,1,1,1,5,13,1,86,1272
73,Model_15,-3,1,1,13,1,8,1,2,87,425
74,Model_15,5,1,1,8,13,13,1,1,84,1019
75,Model_15,0,8,13,13,8,1,1,2,102,1629
76,Model_15,-1,8,13,11,1,13,8,2,87,764
77,Model_15,0,8,13,1,6,11,1,1,88,1274
78,Model_15,5,1,6,1,1,8,13,1,86,1186
79,Model_15,1,1,1,1,12,1,6,1,86,425
80,Model_15,-5,1,12,9,1,1,1,2,83,678
81,Model_15,0,1,12,2,13,9,1,1,87,1614
82,Model_15,5,2,13,1,1,1,12,1,87,171
83,Model_15,-3,1,1,13,13,2,13,2,84,933
84,Model_15,-1,1,1,2,1,13,13,2,86,1950
85,Model_15,3,1,1,13,1,2,1,1,88,88
86,Model_15,-5,13,1,1,8,1,1,2,84,596
87,Model_15,-1,13,1,13,2,1,8,2,83,1531
88,Model_15,1,13,1,13,8,13,2,1,86,86
89,Model_15,0,13,8,4,1,13,1,1,84,598
90,Model_15,-1,4,1,3,13,13,8,2,83,1278
91,Model_15,3,4,1,13,7,3,13,1,86,1103
92,Model_15,3,13,7,10,13,4,1,1,87,1271
93,Model_15,-3,10,13,13,1,13,7,2,88,512
94,Model_15,5,10,13,1,9,13,1,1,83,1269
95,Model_15,-3,1,9,13,6,10,13,2,86,847
96,Model_15,3,1,9,2,13,13,6,1,87,1273
97,Model_15,5,2,13,3,1,1,9,0,86,341
0,Model_15,5,9,13,6,5,1,8,2,91,690
1,Model_15,-3,9,13,2,1,6,5,2,86,678
2,Model_15,1,9,13,13,10,2,1,1,87,1609
3,Model_15,5,13,10,1,9,9,13,1,87,594
4,Model_15,0,1,9,9,1,13,10,2,88,1104
5,Model_15,1,1,9,4,13,9,1,1,87,1373
6,Model_15,3,4,13,3,1,1,9,1,85,595
7,Model_15,-3,3,1,13,12,4,13,2,84,849
8,Model_15,-3,3,1,1,6,13,12,2,86,1530
9,Model_15,3,3,1,4,13,1,6,1,84,598
10,Model_15,3,4,13,13,7,3,1,1,83,1100
11,Model_15,0,13,7,1,1,4,13,1,88,1276
12,Model_15,-5,1,1,6,13,13,7,2,87,1103
13,Model_15,1,1,1,13,2,6,13,1,86,1437
14,Model_15,-3,13,2,1,12,1,1,2,84,951
15,Model_15,0,13,2,12,1,1,12,1,83,1876
16,Model_15,-5,12,1,13,8,13,2,1,83,172
17,Model_15,-3,13,8,6,1,12,1,2,82,510
18,Model_15,1,13,8,1,11,6,1,1,83,1188
19,Model_15,-5,1,11,10,1,13,8,2,87,850
20,Model_15,-3,1,11,6,13,10,1,2,86,1355
21,Model_15,3,1,11,13,10,6,13,1,86,597
22,Model_15,5,13,10,9,1,1,11,1,87,1107
23,Model_15,-5,9,1,8,13,13,10,2,83,683
24,Model_15,0,9,1,1,7,8,13,1,84,1107
25,Model_15,1,1,7,13,12,9,1,1,86,1189
26,Model_15,-1,13,12,11,1,1,7,2,87,1359
27,Model_15,1,13,12,1,5,11,1,1,89,1110
28,Model_15,0,1,5,5,1,13,12,1,87,1616
29,Model_15,5,5,1,6,13,1,5,1,86,678
30,Model_15,-3,6,13,13,3,5,1,2,87,851
31,Model_15,-1,6,13,1,7,13,3,2,87,1364
32,Model_15,-5,6,13,1,1,1,7,2,86,509
33,Model_15,5,6,13,13,11,1,1,1,88,1442
34,Model_15,-3,13,11,1,12,6,13,2,86,516
35,Model_15,1,13,11,4,1,1,12,1,87,1105
36,Model_15,0,4,1,1,4,13,11,2,87,1618
37,Model_15,-3,4,1,1,11,1,4,1,87,512
38,Model_15,5,1,11,13,10,4,1,1,88,1104
39,Model_15,3,13,10,7,1,1,11,1,86,1104
40,Model_15,-5,7,1,6,13,13,10,2,88,850
41,Model_15,-5,7,1,13,12,6,13,2,86,678
42,Model_15,1,7,1,1,6,13,12,1,87,1453
43,Model_15,1,1,6,13,7,7,1,1,89,937
44,Model_15,5,13,7,12,13,1,6,1,86,1101
45,Model_15,-3,12,13,13,2,13,7,2,88,424
46,Model_15,1,12,13,1,1,13,2,1,84,1021
47,Model_15,-1,1,1,2,1,12,13,2,87,1871
48,Model_15,0,1,1,8,1,2,1,1,87,87
49,Model_15,1,8,1,1,12,1,1,1,82,596
50,Model_15,-5,1,12,13,9,8,1,2,81,1102
51,Model_15,-3,1,12,9,1,13,9,2,86,1017
52,Model_15,-1,1,12,3,13,9,1,2,85,1529
53,Model_15,3,1,12,9,13,3,13,1,82,253
54,Model_15,0,9,13,1,2,1,12,1,88,767
55,Model_15,-5,1,2,13,3,9,13,2,82,1189
56,Model_15,1,1,2,9,13,13,3,1,88,1101
57,Model_15,3,9,13,13,12,1,2,1,85,1615
58,Model_15,0,13,12,3,13,9,13,1,86,426
59,Model_15,0,3,13,13,1,13,12,2,83,935
60,Model_15,-1,3,13,1,10,13,1,2,86,1785
61,Model_15,3,3,13,1,1,1,10,1,87,426
62,Model_15,0,1,1,13,9,3,13,2,82,1191
63,Model_15,-3,1,1,1,4,13,9,2,87,1445
64,Model_15,0,1,1,1,8,1,4,1,88,257
65,Model_15,-1,1,8,12,1,1,1,1,92,609
66,Model_15,-5,12,1,9,13,1,8,2,84,1110
