,name,condition,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,beanEaten,firstResponseTime,trialTime
0,Model_16,None,4,8,11,9,6,2,1,91,701
1,Model_16,-3,11,9,1,6,4,8,2,87,462
2,Model_16,0,11,9,9,1,1,6,1,91,1147
3,Model_16,-1,9,1,6,13,11,9,2,103,797
4,Model_16,-5,9,1,1,8,6,13,2,83,868
5,Model_16,1,9,1,12,13,1,8,1,85,1316
6,Model_16,3,12,13,1,11,9,1,1,87,1350
7,Model_16,5,1,11,6,1,12,13,1,88,1145
8,Model_16,-3,6,1,11,13,1,11,2,100,1139
9,Model_16,5,6,1,1,1,11,13,1,102,1514
10,Model_16,5,1,1,13,4,6,1,1,93,440
11,Model_16,0,13,4,4,13,1,1,2,86,1316
12,Model_16,1,13,4,11,1,4,13,1,86,1607
13,Model_16,3,11,1,13,12,13,4,1,82,425
14,Model_16,-1,13,12,1,3,11,1,2,82,1033
15,Model_16,-5,13,12,7,13,1,3,2,92,1387
16,Model_16,-1,13,12,1,13,7,13,2,84,511
17,Model_16,-5,13,12,1,5,1,13,2,82,803
18,Model_16,-3,13,12,13,1,1,5,2,106,1420
19,Model_16,-5,13,12,2,1,13,1,2,82,927
20,Model_16,-5,13,12,7,13,2,1,2,97,1758
21,Model_16,5,13,12,1,7,7,13,1,93,650
22,Model_16,0,1,7,7,1,13,12,2,81,1459
23,Model_16,1,1,7,13,8,7,1,1,80,1072
24,Model_16,1,13,8,9,1,1,7,1,92,1132
25,Model_16,3,9,1,4,13,13,8,1,98,971
26,Model_16,1,4,13,1,11,9,1,1,90,1567
27,Model_16,3,1,11,12,13,4,13,1,96,448
28,Model_16,-5,12,13,1,1,1,11,2,85,868
29,Model_16,-5,12,13,13,7,1,1,2,84,1563
30,Model_16,-3,12,13,13,2,13,7,2,83,435
31,Model_16,0,12,13,2,1,13,2,1,84,1085
32,Model_16,-3,2,1,1,5,12,13,2,104,1724
33,Model_16,-1,2,1,1,11,1,5,1,85,430
34,Model_16,3,1,11,13,4,2,1,1,88,980
35,Model_16,0,13,4,10,1,1,11,1,94,1816
36,Model_16,-1,10,1,13,12,13,4,1,93,592
37,Model_16,5,13,12,1,11,10,1,1,110,1386
38,Model_16,-1,1,11,12,1,13,12,2,89,1246
39,Model_16,0,1,11,3,13,12,1,1,108,2096
40,Model_16,5,3,13,1,1,1,11,1,100,408
41,Model_16,-5,1,1,13,13,3,13,2,96,1027
42,Model_16,-1,1,1,2,1,13,13,2,100,2183
43,Model_16,3,1,1,13,1,2,1,1,90,90
44,Model_16,-5,13,1,1,13,1,1,1,89,1081
45,Model_16,-1,1,13,1,12,13,1,2,97,2151
46,Model_16,0,1,13,1,9,1,12,1,97,97
47,Model_16,0,1,9,9,13,1,13,1,91,377
48,Model_16,3,9,13,8,1,1,9,1,103,1119
49,Model_16,3,8,1,1,5,9,13,1,92,1179
50,Model_16,-3,1,5,13,4,8,1,2,94,723
51,Model_16,-1,1,5,10,13,13,4,2,92,1117
52,Model_16,0,1,5,5,1,10,13,1,91,1800
53,Model_16,-5,5,1,1,13,1,5,1,89,781
54,Model_16,-3,1,13,13,6,5,1,2,95,1168
55,Model_16,-3,1,13,2,1,13,6,2,116,1458
56,Model_16,-5,1,13,10,1,2,1,2,88,728
