,name,condition,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,beanEaten,firstResponseTime,trialTime
0,Model_11,None,5,7,6,11,10,8,1,88,531
1,Model_11,-1,6,11,4,3,5,7,2,98,458
2,Model_11,3,6,11,13,7,4,3,1,109,911
3,Model_11,5,13,7,12,1,6,11,1,84,971
4,Model_11,-5,12,1,13,12,13,7,2,87,455
5,Model_11,0,12,1,2,13,13,12,2,90,1040
6,Model_11,-3,12,1,13,5,2,13,2,97,1673
7,Model_11,1,12,1,13,11,13,5,1,87,444
8,Model_11,-5,13,11,4,1,12,1,2,86,707
9,Model_11,-1,13,11,10,13,4,1,2,85,1557
10,Model_11,1,13,11,1,13,10,13,1,85,429
11,Model_11,-5,1,13,13,1,13,11,2,83,857
12,Model_11,-1,1,13,2,13,13,1,2,87,1997
13,Model_11,-3,1,13,5,13,2,13,1,84,84
14,Model_11,1,5,13,1,4,1,13,1,85,343
15,Model_11,3,1,4,13,5,5,13,1,83,1128
16,Model_11,-3,13,5,2,13,1,4,2,88,871
17,Model_11,-1,13,5,8,1,2,13,2,86,1556
18,Model_11,1,13,5,1,4,8,1,1,83,775
19,Model_11,5,1,4,3,13,13,5,1,87,1139
20,Model_11,3,3,13,12,1,1,4,1,84,949
21,Model_11,-1,12,1,13,3,3,13,2,89,1737
22,Model_11,5,12,1,13,11,13,3,1,86,257
23,Model_11,3,13,11,1,4,12,1,1,83,960
24,Model_11,-3,1,4,7,1,13,11,2,87,1388
25,Model_11,-3,1,4,13,1,7,1,2,85,518
26,Model_11,0,1,4,10,13,13,1,2,83,1294
27,Model_11,-5,1,4,13,3,10,13,2,82,1131
28,Model_11,3,1,4,7,13,13,3,1,88,1126
29,Model_11,0,7,13,13,1,1,4,2,87,1346
30,Model_11,-1,7,13,1,6,13,1,2,85,1489
31,Model_11,-3,7,13,6,1,1,6,2,86,877
32,Model_11,0,7,13,13,7,6,1,2,83,1143
33,Model_11,5,7,13,2,1,13,7,1,105,1054
34,Model_11,0,2,1,13,2,7,13,2,92,1482
35,Model_11,1,2,1,11,13,13,2,1,86,1041
36,Model_11,1,11,13,13,12,2,1,1,85,1897
37,Model_11,5,13,12,3,13,11,13,1,85,258
38,Model_11,-5,3,13,13,6,13,12,2,85,511
39,Model_11,-1,3,13,2,1,13,6,2,84,1340
40,Model_11,-3,3,13,12,1,2,1,2,85,839
41,Model_11,-5,3,13,1,6,12,1,2,81,1357
42,Model_11,1,3,13,6,1,1,6,1,81,753
43,Model_11,-5,6,1,13,13,3,13,2,84,837
44,Model_11,5,6,1,1,1,13,13,1,84,1597
45,Model_11,0,1,1,11,1,6,1,1,82,423
46,Model_11,-5,11,1,1,8,1,1,2,82,589
47,Model_11,0,11,1,13,13,1,8,1,85,1424
48,Model_11,0,13,13,1,5,11,1,2,84,1175
49,Model_11,-5,13,13,12,1,1,5,2,84,1274
50,Model_11,5,13,13,1,8,12,1,1,85,1090
51,Model_11,5,1,8,3,1,13,13,1,89,1427
52,Model_11,0,3,1,5,13,1,8,1,86,766
53,Model_11,5,5,13,13,10,3,1,1,81,1178
54,Model_11,1,13,10,1,5,5,13,1,84,922
55,Model_11,-3,1,5,8,1,13,10,2,86,1175
56,Model_11,3,1,5,13,10,8,1,1,85,932
57,Model_11,-3,13,10,11,1,1,5,2,84,1179
58,Model_11,-1,13,10,1,1,11,1,2,96,850
59,Model_11,-1,13,10,9,13,1,1,2,85,1676
60,Model_11,-3,13,10,1,13,9,13,1,89,599
