,name,condition,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,beanEaten,firstResponseTime,trialTime
0,Model_3,None,9,7,4,1,5,8,1,89,432
1,Model_3,-3,4,1,13,12,9,7,2,89,852
2,Model_3,-1,4,1,1,5,13,12,2,90,1668
3,Model_3,0,4,1,1,12,1,5,2,84,619
4,Model_3,-5,4,1,9,13,1,12,2,85,776
5,Model_3,3,4,1,1,1,9,13,1,85,1477
6,Model_3,1,1,1,10,1,4,1,1,83,256
7,Model_3,5,10,1,3,13,1,1,1,85,771
8,Model_3,1,3,13,1,12,10,1,1,87,1656
9,Model_3,-1,1,12,5,13,3,13,2,88,174
10,Model_3,0,1,12,11,13,5,13,1,82,427
11,Model_3,-5,11,13,1,2,1,12,2,83,852
12,Model_3,1,11,13,13,12,1,2,1,86,1832
13,Model_3,-1,13,12,5,13,11,13,1,88,260
14,Model_3,0,5,13,13,2,13,12,1,84,779
15,Model_3,-5,13,2,1,3,5,13,2,85,1201
16,Model_3,1,13,2,5,13,1,3,1,83,1114
17,Model_3,-5,5,13,1,4,13,2,2,88,1207
18,Model_3,5,5,13,13,10,1,4,1,89,1108
19,Model_3,1,13,10,1,5,5,13,1,91,952
20,Model_3,-3,1,5,8,1,13,10,2,83,1196
21,Model_3,3,1,5,13,10,8,1,1,84,938
22,Model_3,-5,13,10,9,1,1,5,2,86,1045
23,Model_3,3,13,10,1,9,9,1,1,86,1109
24,Model_3,5,1,9,4,1,13,10,1,86,1108
25,Model_3,-3,4,1,5,13,1,9,2,85,684
26,Model_3,3,4,1,13,5,5,13,1,87,1122
27,Model_3,-1,13,5,1,10,4,1,2,86,1027
28,Model_3,3,13,5,12,1,1,10,1,86,1450
29,Model_3,-1,12,1,13,11,13,5,1,94,471
30,Model_3,-1,13,11,1,1,12,1,2,81,934
31,Model_3,-3,13,11,8,13,1,1,2,86,1618
32,Model_3,3,13,11,1,10,8,13,1,87,598
33,Model_3,5,1,10,5,1,13,11,1,85,1117
34,Model_3,-5,5,1,6,13,1,10,2,87,687
35,Model_3,0,5,1,13,7,6,13,1,85,1108
36,Model_3,0,13,7,1,11,5,1,2,85,1190
37,Model_3,5,13,7,12,1,1,11,1,87,1365
38,Model_3,3,12,1,9,13,13,7,1,87,601
39,Model_3,1,9,13,1,6,12,1,1,89,1310
40,Model_3,-1,1,6,13,3,9,13,2,86,1191
41,Model_3,5,1,6,3,13,13,3,1,84,1294
42,Model_3,1,3,13,6,1,1,6,1,87,771
43,Model_3,-1,6,1,13,9,3,13,2,86,1194
44,Model_3,0,6,1,2,13,13,9,2,86,1282
45,Model_3,3,6,1,13,5,2,13,1,84,1354
46,Model_3,-5,13,5,1,2,6,1,2,85,501
47,Model_3,1,13,5,6,13,1,2,1,85,1294
48,Model_3,5,6,13,1,13,13,5,1,84,1256
49,Model_3,-1,1,13,10,13,6,13,2,85,335
50,Model_3,1,1,13,13,6,10,13,1,82,752
51,Model_3,-3,13,6,5,1,1,13,2,82,1337
52,Model_3,-5,13,6,1,5,5,1,2,85,670
53,Model_3,-1,13,6,5,13,1,5,2,86,1005
54,Model_3,-3,13,6,1,5,5,13,2,87,1006
55,Model_3,-5,13,6,1,13,1,5,2,85,682
56,Model_3,5,13,6,13,1,1,13,1,86,1603
57,Model_3,-1,13,1,13,13,13,6,1,82,419
58,Model_3,-3,13,13,1,1,13,1,2,81,1005
