,name,condition,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,beanEaten,firstResponseTime,trialTime
0,Model_7,None,4,5,1,13,3,9,1,89,433
1,Model_7,0,1,13,11,1,4,5,1,96,1012
2,Model_7,-3,11,1,13,6,1,13,2,88,1651
3,Model_7,5,11,1,8,13,13,6,1,88,604
4,Model_7,-1,8,13,1,5,11,1,2,89,1222
5,Model_7,-5,8,13,7,1,1,5,2,84,851
6,Model_7,3,8,13,1,11,7,1,1,82,1117
7,Model_7,1,1,11,13,8,8,13,1,88,793
8,Model_7,-1,13,8,5,1,1,11,2,85,1267
9,Model_7,1,13,8,1,13,5,1,1,84,1304
10,Model_7,0,1,13,3,1,13,8,2,83,1471
11,Model_7,-3,1,13,13,2,3,1,2,86,964
12,Model_7,-5,1,13,1,8,13,2,2,91,1553
13,Model_7,5,1,13,4,1,1,8,1,85,429
14,Model_7,-3,4,1,13,13,1,13,2,84,1029
15,Model_7,-5,4,1,1,9,13,13,2,100,1385
16,Model_7,5,4,1,13,13,1,9,1,88,944
17,Model_7,-1,13,13,12,13,4,1,2,86,1761
18,Model_7,1,13,13,5,13,12,13,1,82,82
19,Model_7,1,5,13,13,3,13,13,1,83,691
20,Model_7,-5,13,3,1,4,5,13,2,87,1111
21,Model_7,3,13,3,8,13,1,4,1,87,1113
22,Model_7,3,8,13,1,9,13,3,1,87,1330
23,Model_7,5,1,9,13,2,8,13,1,84,944
24,Model_7,-1,13,2,11,1,1,9,2,86,1536
25,Model_7,0,13,2,1,1,11,1,1,84,259
26,Model_7,-1,1,1,12,13,13,2,2,82,1032
27,Model_7,-3,1,1,4,1,12,13,2,92,1712
28,Model_7,5,1,1,12,1,4,1,1,87,259
29,Model_7,1,12,1,1,13,1,1,1,81,936
30,Model_7,-3,1,13,4,13,12,1,2,88,1755
31,Model_7,3,1,13,12,13,4,13,1,85,260
32,Model_7,1,12,13,1,1,1,13,1,88,977
33,Model_7,-3,1,1,4,1,12,13,2,89,1719
34,Model_7,1,1,1,11,1,4,1,1,87,258
35,Model_7,5,11,1,4,13,1,1,1,83,853
36,Model_7,-1,4,13,1,9,11,1,2,87,1546
37,Model_7,-3,4,13,1,1,1,9,1,84,600
38,Model_7,-3,1,1,13,10,4,13,2,86,1025
39,Model_7,-1,1,1,1,2,13,10,2,84,1695
40,Model_7,-3,1,1,1,9,1,2,1,86,86
41,Model_7,3,1,9,12,1,1,1,1,81,669
42,Model_7,0,12,1,13,2,1,9,2,81,1629
43,Model_7,0,12,1,13,8,13,2,1,81,165
44,Model_7,-5,13,8,2,1,12,1,1,84,673
45,Model_7,-1,2,1,1,13,13,8,2,81,1420
46,Model_7,5,2,1,13,7,1,13,1,85,1087
47,Model_7,3,13,7,10,13,2,1,1,85,1425
48,Model_7,-5,10,13,13,1,13,7,2,85,502
49,Model_7,5,10,13,1,9,13,1,1,85,1268
50,Model_7,-1,1,9,13,4,10,13,2,86,1020
51,Model_7,0,1,9,5,13,13,4,2,87,1424
52,Model_7,0,1,9,13,13,5,13,2,87,674
53,Model_7,-3,1,9,12,1,13,13,2,90,1124
54,Model_7,-1,1,9,6,13,12,1,2,81,1508
55,Model_7,-3,1,9,13,13,6,13,2,85,599
56,Model_7,-5,1,9,13,2,13,13,2,86,923
57,Model_7,-5,1,9,10,13,13,2,2,85,1173
58,Model_7,-3,1,9,13,6,10,13,2,86,838
59,Model_7,-3,1,9,6,1,13,6,2,84,1008
60,Model_7,0,1,9,13,7,6,1,2,84,1100
61,Model_7,0,1,9,5,1,13,7,2,85,1180
62,Model_7,-5,1,9,12,1,5,1,2,92,624
63,Model_7,1,1,9,4,13,12,1,1,82,1586
64,Model_7,5,4,13,5,1,1,9,1,86,587
65,Model_7,-3,5,1,13,12,4,13,2,85,846
66,Model_7,0,5,1,1,5,13,12,2,83,1590
67,Model_7,-5,5,1,1,12,1,5,2,85,586
68,Model_7,-5,5,1,10,13,1,12,2,86,840
69,Model_7,3,5,1,1,2,10,13,1,84,1419
70,Model_7,3,1,2,13,1,5,1,1,85,422
71,Model_7,0,13,1,3,13,1,2,1,81,1095
72,Model_7,1,3,13,1,12,13,1,1,86,1881
73,Model_7,0,1,12,10,13,3,13,1,82,248
74,Model_7,3,10,13,3,1,1,12,1,82,840
75,Model_7,-3,3,1,1,6,10,13,2,88,1342
76,Model_7,5,3,1,6,13,1,6,1,85,593
77,Model_7,1,6,13,13,7,3,1,1,85,1254
78,Model_7,1,13,7,1,4,6,13,1,85,1087
79,Model_7,-5,1,4,9,13,13,7,2,97,854
80,Model_7,-3,1,4,13,3,9,13,2,87,1226
81,Model_7,-3,1,4,13,13,13,3,2,83,842
82,Model_7,0,1,4,4,1,13,13,1,87,1765
83,Model_7,3,4,1,1,13,1,4,1,85,502
84,Model_7,0,1,13,13,7,4,1,2,86,1256
85,Model_7,0,1,13,1,1,13,7,2,87,1516
86,Model_7,-1,1,13,13,1,1,1,2,85,1005
87,Model_7,-5,1,13,1,8,13,1,2,86,1598
88,Model_7,0,1,13,1,1,1,8,1,85,420
89,Model_7,-5,1,1,10,13,1,13,2,83,817
90,Model_7,-1,1,1,2,1,10,13,2,82,1683
91,Model_7,5,1,1,10,1,2,1,1,84,85
92,Model_7,0,10,1,1,10,1,1,1,81,753
93,Model_7,-3,1,10,13,13,10,1,2,82,1257
94,Model_7,-1,1,10,11,1,13,13,2,87,1172
95,Model_7,0,1,10,4,13,11,1,0,85,1271
0,Model_7,0,5,5,7,10,10,5,1,88,432
