,name,condition,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,beanEaten,firstResponseTime,trialTime
0,Model_12,None,8,8,4,1,12,4,1,88,712
1,Model_12,-1,4,1,13,13,8,8,2,86,909
2,Model_12,-5,4,1,1,9,13,13,2,82,1416
3,Model_12,0,4,1,8,13,1,9,2,88,947
4,Model_12,-3,4,1,13,5,8,13,2,92,1124
5,Model_12,5,4,1,3,13,13,5,1,89,1112
6,Model_12,1,3,13,13,6,4,1,1,92,1125
7,Model_12,3,13,6,11,1,3,13,1,90,1464
8,Model_12,-3,11,1,13,12,13,6,2,84,511
9,Model_12,0,11,1,1,13,13,12,2,83,1117
10,Model_12,0,11,1,13,3,1,13,1,89,1899
11,Model_12,-1,13,3,3,1,11,1,1,86,342
12,Model_12,1,3,1,10,13,13,3,1,83,1028
13,Model_12,-5,10,13,1,13,3,1,2,86,1214
14,Model_12,1,10,13,1,3,1,13,1,85,770
15,Model_12,-3,1,3,6,1,10,13,2,86,1376
16,Model_12,3,1,3,13,4,6,1,1,85,601
17,Model_12,-3,13,4,1,13,1,3,2,83,856
18,Model_12,-5,13,4,5,1,1,13,2,86,1385
19,Model_12,5,13,4,1,13,5,1,1,86,941
20,Model_12,-1,1,13,1,12,13,4,2,87,1744
21,Model_12,-5,1,13,1,6,1,12,1,83,83
22,Model_12,1,1,6,12,13,1,13,1,84,598
23,Model_12,1,12,13,13,13,1,6,1,86,1543
24,Model_12,0,13,13,9,13,12,13,1,83,83
25,Model_12,5,9,13,13,4,13,13,1,85,341
26,Model_12,3,13,4,1,5,9,13,1,83,1128
27,Model_12,5,1,5,4,13,13,4,1,87,1118
28,Model_12,3,4,13,11,1,1,5,1,89,947
29,Model_12,-5,11,1,1,2,4,13,2,86,1222
30,Model_12,-5,11,1,1,10,1,2,2,85,692
31,Model_12,1,11,1,13,2,1,10,1,86,1648
32,Model_12,0,13,2,4,1,11,1,1,84,255
33,Model_12,5,4,1,9,13,13,2,1,86,856
34,Model_12,-5,9,13,13,4,4,1,2,84,1055
35,Model_12,-3,9,13,6,1,13,4,2,85,856
36,Model_12,-3,9,13,1,8,6,1,2,87,1024
37,Model_12,5,9,13,12,1,1,8,1,87,1106
38,Model_12,0,12,1,1,6,9,13,2,87,1297
39,Model_12,-1,12,1,9,13,1,6,2,96,1308
40,Model_12,5,12,1,1,1,9,13,1,82,1288
41,Model_12,0,1,1,13,11,12,1,1,87,950
42,Model_12,1,13,11,12,13,1,1,1,86,1895
43,Model_12,5,12,13,13,2,13,11,1,83,255
44,Model_12,5,13,2,1,7,12,13,1,84,1056
45,Model_12,1,1,7,6,13,13,2,1,85,1465
46,Model_12,1,6,13,7,1,1,7,1,83,945
47,Model_12,1,7,1,13,6,6,13,1,88,1087
48,Model_12,0,13,6,1,6,7,1,2,91,942
49,Model_12,-1,13,6,5,13,1,6,2,85,919
50,Model_12,-5,13,6,1,7,5,13,2,85,864
51,Model_12,-1,13,6,7,13,1,7,2,82,1002
52,Model_12,0,13,6,1,6,7,13,2,85,1110
53,Model_12,3,13,6,9,13,1,6,1,83,1011
54,Model_12,-1,9,13,8,1,13,6,2,85,837
55,Model_12,5,9,13,1,12,8,1,1,84,1085
56,Model_12,-3,1,12,13,11,9,13,2,84,503
57,Model_12,-3,1,12,13,1,13,11,2,85,856
58,Model_12,-5,1,12,7,13,13,1,2,82,1511
59,Model_12,-3,1,12,12,13,7,13,2,85,419
60,Model_12,5,1,12,7,1,12,13,1,83,1005
61,Model_12,5,7,1,13,2,1,12,1,85,1443
62,Model_12,0,13,2,1,2,7,1,2,82,591
63,Model_12,-5,13,2,1,10,1,2,2,82,668
64,Model_12,-1,13,2,11,1,1,10,2,84,1593
65,Model_12,5,13,2,1,1,11,1,1,85,253
66,Model_12,0,1,1,11,13,13,2,2,81,1107
67,Model_12,-5,1,1,6,1,11,13,2,81,1434
