,name,condition,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,beanEaten,firstResponseTime,trialTime
0,Model_6,None,7,11,13,6,4,9,1,89,428
1,Model_6,-3,13,6,1,13,7,11,2,85,728
2,Model_6,-1,13,6,7,1,1,13,2,96,1540
3,Model_6,-5,13,6,1,1,7,1,2,81,506
4,Model_6,1,13,6,7,13,1,1,1,81,1471
5,Model_6,3,7,13,2,1,13,6,1,82,1088
6,Model_6,0,2,1,13,2,7,13,2,87,1429
7,Model_6,5,2,1,7,13,13,2,1,81,1009
8,Model_6,-1,7,13,13,6,2,1,2,95,1382
9,Model_6,0,7,13,5,1,13,6,2,83,1090
10,Model_6,-1,7,13,13,6,5,1,2,88,1093
11,Model_6,5,7,13,1,12,13,6,1,85,1090
12,Model_6,1,1,12,13,11,7,13,1,87,589
13,Model_6,3,13,11,6,1,1,12,1,82,1086
14,Model_6,3,6,1,1,3,13,11,1,98,1440
15,Model_6,-5,1,3,9,1,6,1,2,89,255
16,Model_6,5,1,3,13,12,9,1,1,82,837
17,Model_6,-3,13,12,9,13,1,3,2,85,1527
18,Model_6,-3,13,12,3,13,9,13,1,82,416
19,Model_6,-3,3,13,13,2,13,12,2,84,835
20,Model_6,1,3,13,1,12,13,2,1,84,1764
21,Model_6,1,1,12,9,13,3,13,1,85,251
22,Model_6,5,9,13,4,1,1,12,1,81,753
23,Model_6,3,4,1,1,1,9,13,1,82,1471
24,Model_6,-5,1,1,12,1,4,1,1,83,250
25,Model_6,1,12,1,1,13,1,1,1,82,920
26,Model_6,-1,1,13,2,13,12,1,2,85,1853
27,Model_6,0,1,13,6,13,2,13,1,83,83
28,Model_6,-3,6,13,1,6,1,13,1,82,419
29,Model_6,3,1,6,13,5,6,13,1,85,1014
30,Model_6,-3,13,5,4,13,1,6,2,84,836
31,Model_6,-5,13,5,1,4,4,13,2,87,1003
32,Model_6,0,13,5,5,13,1,4,2,86,1099
33,Model_6,-3,13,5,1,4,5,13,2,87,1095
34,Model_6,-1,13,5,4,13,1,4,2,88,1042
35,Model_6,1,13,5,10,1,4,13,1,83,1429
36,Model_6,-1,10,1,13,11,13,5,2,82,511
37,Model_6,1,10,1,1,13,13,11,1,81,1088
38,Model_6,-5,1,13,6,13,10,1,2,88,1347
39,Model_6,-3,1,13,11,13,6,13,1,96,498
40,Model_6,-3,11,13,1,4,1,13,2,82,753
41,Model_6,-1,11,13,13,10,1,4,2,82,1521
42,Model_6,-1,11,13,13,2,13,10,1,85,422
43,Model_6,3,13,2,1,7,11,13,1,81,1092
44,Model_6,5,1,7,2,13,13,2,1,87,1431
45,Model_6,1,2,13,3,1,1,7,1,87,587
46,Model_6,-5,3,1,12,13,2,13,2,93,846
47,Model_6,0,3,1,1,3,12,13,2,86,1793
48,Model_6,5,3,1,1,13,1,3,1,82,338
49,Model_6,-1,1,13,13,4,3,1,2,83,1129
50,Model_6,-3,1,13,1,10,13,4,2,85,1513
